id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1267607675006640128,1267607675006640128,1591056195000,2020-06-01,17:03:15,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Too easy for things to be misunderstood, so I’ll not word-vomit and just underline the main intent, whether here in Van Nuys, or everywhere else.

Stay safe. Be smart. Film everything.",[],[],[],89,1069,9477,[],[],https://twitter.com/matthewmercer/status/1267607675006640128,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1267552522589224960,1267550240455843840,1591043046000,2020-06-01,13:24:06,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,You can research each one presented independently (which should be done with any charity you donate to anyway). :),['awesome82johnny'],[],[],2,0,294,[],[],https://twitter.com/matthewmercer/status/1267552522589224960,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '1244518175783313408', 'username': 'Awesome82Johnny'}]",,,,
1267550240455843840,1267550240455843840,1591042501000,2020-06-01,13:15:01,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"I could never do enough, but that doesn’t mean I’ll stop trying.

Donate, support, and help if you are able!

Follow this link for a comprehensive collection of ways to contribute:
 https://blacklivesmatters.carrd.co/  pic.twitter.com/rDwjqNggWN",[],['https://blacklivesmatters.carrd.co/'],['https://pbs.twimg.com/media/EZc-OYOUYAA0udn.jpg'],110,912,8850,[],[],https://twitter.com/matthewmercer/status/1267550240455843840,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1266908888122589185,1266856413520973824,1590889591000,2020-05-30,18:46:31,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Oh, I didn’t think that at all! Just wanted to help clarify the reasoning. <3",['dlamb729'],[],[],0,1,78,[],[],https://twitter.com/matthewmercer/status/1266908888122589185,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '251887520', 'username': 'DLamb729'}]",,,,
1266871475119616001,1266868806581981185,1590880671000,2020-05-30,16:17:51,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,This is fantastic. <3,['lindalithen'],[],[],1,1,300,[],[],https://twitter.com/matthewmercer/status/1266871475119616001,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '59404589', 'username': 'LindaLithen'}]",,,,
1266868844729036800,1266856413520973824,1590880044000,2020-05-30,16:07:24,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"It’s not about taking advantage, it’s about role playing an extremely intelligent dragon who has lived to become so powerful by preparing with every advantage they have. It’s a tough line to walk, but I want my players to succeed...just not without a comparable challenge. ;)",['dlamb729'],[],[],26,26,2384,[],[],https://twitter.com/matthewmercer/status/1266868844729036800,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '251887520', 'username': 'DLamb729'}]",,,,
1266518240001318914,1266416168354496512,1590796453000,2020-05-29,16:54:13,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,Thank for being a light in the dark. <3,['dshoemakergjpd'],[],[],1,0,94,[],[],https://twitter.com/matthewmercer/status/1266518240001318914,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '721700049101520897', 'username': 'DShoemakerGJPD'}]",,,,
1266273518083141637,1266015490188681216,1590738107000,2020-05-29,00:41:47,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"We are free to express whatever feelings or opinions we have publicly, but are NOT (and should not) be protected from other people debating, or PROVING with real, existent data, that such opinions might be based in falsehood or baseless, reactionary thought.",['winklevoss'],[],[],8,25,366,[],[],https://twitter.com/matthewmercer/status/1266273518083141637,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '250980843', 'username': 'winklevoss'}]",,,,
1266273018327662595,1266015490188681216,1590737988000,2020-05-29,00:39:48,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"“Censorship” is the inability of someone to express their opinion (no matter how uninformed or ignorant). “Fact checking” is the process of taking said uninformed or ignorant opinion and researching if it comes from actual knowledge, or is merely conjecture/false.",['winklevoss'],[],[],2,45,485,[],[],https://twitter.com/matthewmercer/status/1266273018327662595,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '250980843', 'username': 'winklevoss'}]",,,,
1266206995830337538,1266201231929888773,1590722247000,2020-05-28,20:17:27,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,It’ll never arrive.,['cypheroftyr'],[],[],2,0,32,[],[],https://twitter.com/matthewmercer/status/1266206995830337538,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '14787758', 'username': 'cypheroftyr'}]",,,,
1266202467601014785,1266201231929888773,1590721167000,2020-05-28,19:59:27,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,THANK YOU,['cypheroftyr'],[],[],1,0,122,[],[],https://twitter.com/matthewmercer/status/1266202467601014785,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '14787758', 'username': 'cypheroftyr'}]",,,,
1266202338538090496,1266195792726917120,1590721137000,2020-05-28,19:58:57,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,I. Will. Be. Suffering. This. Until. I. Am. Ashes.,['picc1233'],[],[],2,0,30,[],[],https://twitter.com/matthewmercer/status/1266202338538090496,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '286730921', 'username': 'picc1233'}]",,,,
1266187487757533184,1266111848451125248,1590717596000,2020-05-28,18:59:56,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Awwww, this is so cool!!!","['sonicvaughn', 'capefoxalix', 'lunapocalypse', 'jake_lionheart']",[],[],1,0,171,[],[],https://twitter.com/matthewmercer/status/1266187487757533184,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '1580627797', 'username': 'SonicVaughn'}, {'user_id': '1203495360', 'username': 'capefoxalix'}, {'user_id': '1962379136', 'username': 'Lunapocalypse'}, {'user_id': '459436052', 'username': 'Jake_Lionheart'}]",,,,
1266183471078060032,1266183471078060032,1590716638000,2020-05-28,18:43:58,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,We wreck Liam’s story in about 15 mins... https://twitter.com/criticalrole/status/1266081955814219776 …,[],['https://twitter.com/criticalrole/status/1266081955814219776'],[],52,85,3546,[],[],https://twitter.com/matthewmercer/status/1266183471078060032,False,https://twitter.com/CriticalRole/status/1266081955814219776,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1266119290513571840,1266118788698628096,1590701336000,2020-05-28,14:28:56,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Already done, friend.","['gramscigallo', 'mnfreedomfund']",[],[],2,0,115,[],[],https://twitter.com/matthewmercer/status/1266119290513571840,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '1450029332', 'username': 'GramsciGallo'}, {'user_id': '938203229963374592', 'username': 'MNFreedomFund'}]",,,,
1266118788698628096,1266118788698628096,1590701217000,2020-05-28,14:26:57,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"I wish I had words of comfort, but right now it’s only anger. Do what you can, online, and if able, in the world around you. Even the littlest voices and actions can together become a roaring fire. https://twitter.com/the_strix/status/1266061308765454336 …",[],['https://twitter.com/the_strix/status/1266061308765454336'],[],60,578,6398,[],[],https://twitter.com/matthewmercer/status/1266118788698628096,False,https://twitter.com/the_strix/status/1266061308765454336,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1266118234903699456,1266118234903699456,1590701085000,2020-05-28,14:24:45,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"On it. Now, who here can match me, or at least join me?  https://twitter.com/BrennanLM/status/1266096553464193024 … pic.twitter.com/qaGDg5FAP0",[],['https://twitter.com/BrennanLM/status/1266096553464193024'],['https://pbs.twimg.com/media/EZIn0ZNUwAE-U6i.jpg'],211,442,5719,[],[],https://twitter.com/matthewmercer/status/1266118234903699456,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1265782627606257664,1265781930861015040,1590621070000,2020-05-27,16:11:10,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,This is why one plans for interchangeability.,['ninjasexparty'],[],[],53,88,2209,[],[],https://twitter.com/matthewmercer/status/1265782627606257664,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '56276182', 'username': 'ninjasexparty'}]",,,,
1265521191978184706,1265518983387766784,1590558739000,2020-05-26,22:52:19,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Ha! If you think it should have been, then make that call! Decide which culture you think would be responsible for that culinary leap. ;)",['heathenjm'],[],[],1,0,18,[],[],https://twitter.com/matthewmercer/status/1265521191978184706,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '1028514982114283521', 'username': 'HeathenJM'}]",,,,
1265506822695378949,1265463634458624000,1590555313000,2020-05-26,21:55:13,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Awwww, I’m glad we are of parallel cloth. <3 Miss you, Surena!",['surenaxmarie'],[],[],1,0,97,[],[],https://twitter.com/matthewmercer/status/1265506822695378949,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '4690531159', 'username': 'SurenaXMarie'}]",,,,
1265494368221310978,1265490136369975299,1590552343000,2020-05-26,21:05:43,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,.....HAHAHAHAHA YES,"['sylnoss', 'samriegel', 'voiceofobrien']",[],[],5,0,309,[],[],https://twitter.com/matthewmercer/status/1265494368221310978,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '371460116', 'username': 'Sylnoss'}, {'user_id': '9083222', 'username': 'samriegel'}, {'user_id': '18444530', 'username': 'VoiceOfOBrien'}]",,,,
1265463634458624000,1265463634458624000,1590545016000,2020-05-26,19:03:36,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,It’s has...begun! https://twitter.com/criticalrole/status/1265357054547357697 …,[],['https://twitter.com/criticalrole/status/1265357054547357697'],[],44,38,1951,[],[],https://twitter.com/matthewmercer/status/1265463634458624000,False,https://twitter.com/CriticalRole/status/1265357054547357697,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1265463086959362050,1265357044757991425,1590544885000,2020-05-26,19:01:25,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"He did, but has 60 sets of only that singular outfit.","['theprinceofiris', 'aimoahmed']",[],[],22,186,3356,[],[],https://twitter.com/matthewmercer/status/1265463086959362050,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '337830055', 'username': 'theprinceofiris'}, {'user_id': '16079134', 'username': 'aimoahmed'}]",,,,
1265459941298454530,1265408210711638017,1590544135000,2020-05-26,18:48:55,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,Completely agreeeeed. I still cry every time on the Mako dedication.,['the_strix'],[],[],17,5,834,[],[],https://twitter.com/matthewmercer/status/1265459941298454530,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '31124217', 'username': 'the_strix'}]",,,,
1265431203470929921,1265375495312547845,1590537284000,2020-05-26,16:54:44,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,Good. I need more competition to prove the power of Saikyu-style. pic.twitter.com/lxFHmvy9D3,['gabejamesgames'],[],[],2,2,128,[],[],https://twitter.com/matthewmercer/status/1265431203470929921,False,,1,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '567487054', 'username': 'GabeJamesGames'}]",,,,
1265399270561026049,1265399270561026049,1590529670000,2020-05-26,14:47:50,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,This is gonna be fuuuuuuun! https://twitter.com/IGN/status/1265395047429701633 …,[],['https://twitter.com/IGN/status/1265395047429701633'],[],58,246,5518,[],[],https://twitter.com/matthewmercer/status/1265399270561026049,False,https://twitter.com/IGN/status/1265395047429701633,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1265360211805474816,1265360211805474816,1590520358000,2020-05-26,12:12:38,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Things are gonna get rambly and soft, just a heads up. https://twitter.com/CriticalRole/status/1265357054547357697 …",[],['https://twitter.com/CriticalRole/status/1265357054547357697'],[],135,143,5009,[],[],https://twitter.com/matthewmercer/status/1265360211805474816,False,https://twitter.com/CriticalRole/status/1265357054547357697,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1265359989662613504,1265316952479641601,1590520305000,2020-05-26,12:11:45,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Maggie!! That’s incredible!!! Ahhh, congrats!!",['maggielevin'],[],[],1,1,135,[],[],https://twitter.com/matthewmercer/status/1265359989662613504,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '18201278', 'username': 'MaggieLevin'}]",,,,
1264769364265324544,1264768646489858049,1590379489000,2020-05-24,21:04:49,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Awwww, so happy to be part of this family. <3","['silvertalkie', 'crankyj', 'playoverwatch', 'heyitsjencohn', 'feochin', 'luciepohlcomedy', 'darindepaul', 'fredtatasciore', 'carolinaravassa']",[],[],1,0,165,[],[],https://twitter.com/matthewmercer/status/1264769364265324544,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '750398922', 'username': 'SilverTalkie'}, {'user_id': '76654639', 'username': 'CrankyJ'}, {'user_id': '2420931980', 'username': 'PlayOverwatch'}, {'user_id': '861618884729872385', 'username': 'heyitsjencohn'}, {'user_id': '267388396', 'username': 'FeoChin'}, {'user_id': '2350387830', 'username': 'LuciePohlComedy'}, {'user_id': '1126575572', 'username': 'DarinDePaul'}, {'user_id': '1007012565396815872', 'username': 'FredTatasciore'}, {'user_id': '271546808', 'username': 'carolinaravassa'}]",,,,
1264769008105951234,1264749991794315265,1590379404000,2020-05-24,21:03:24,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,You’re worth it. <3,['tessfowler'],[],[],3,12,1355,[],[],https://twitter.com/matthewmercer/status/1264769008105951234,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '18468007', 'username': 'TessFowler'}]",,,,
1264654537245077505,1264654537245077505,1590352112000,2020-05-24,13:28:32,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Folks, this is what a level 20 Bard looks like. https://twitter.com/MattDenkins/status/1264643314634104834 …",[],['https://twitter.com/MattDenkins/status/1264643314634104834'],[],41,523,7809,[],[],https://twitter.com/matthewmercer/status/1264654537245077505,False,https://twitter.com/MattDenkins/status/1264643314634104834,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1264611196331646976,1264610330388377601,1590341779000,2020-05-24,10:36:19,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,Indeeeeeed... *steeples fingers*,"['casanvar', 'amazonstudios']",[],[],6,6,238,[],[],https://twitter.com/matthewmercer/status/1264611196331646976,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '376787654', 'username': 'Casanvar'}, {'user_id': '186222238', 'username': 'AmazonStudios'}]",,,,
1264608888633962496,1264608888633962496,1590341229000,2020-05-24,10:27:09,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Legitimately, these have become my mainstay backdrop for working. https://twitter.com/criticalrole/status/1264602309612339200 …",[],['https://twitter.com/criticalrole/status/1264602309612339200'],[],113,442,8511,[],[],https://twitter.com/matthewmercer/status/1264608888633962496,False,https://twitter.com/CriticalRole/status/1264602309612339200,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1264074755587497984,1264069902136012806,1590213881000,2020-05-22,23:04:41,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"My wife is from Kentucky... so, yeah.",['a_hopkins89'],[],[],5,0,75,[],[],https://twitter.com/matthewmercer/status/1264074755587497984,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '43190866', 'username': 'a_hopkins89'}]",,,,
1264059463926833152,1264058450092277760,1590210235000,2020-05-22,22:03:55,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,woooo!!!,"['oddlyozzy', 'bootiemashup']",[],[],0,0,13,[],[],https://twitter.com/matthewmercer/status/1264059463926833152,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '830902219423760384', 'username': 'OddlyOzzy'}, {'user_id': '18666930', 'username': 'bootiemashup'}]",,,,
1264059408440426497,1264058450092277760,1590210222000,2020-05-22,22:03:42,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,Yay! This Fey pact has been sealed...,['superdillin'],[],[],1,0,39,[],[],https://twitter.com/matthewmercer/status/1264059408440426497,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '18927399', 'username': 'Superdillin'}]",,,,
1264050840727248903,1264031216069537792,1590208180000,2020-05-22,21:29:40,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Thank you for choosing to turn me, Lestat... <3",['executivegoth'],[],[],21,29,2950,[],[],https://twitter.com/matthewmercer/status/1264050840727248903,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '8935432', 'username': 'executivegoth'}]",,,,
1264050419602317317,1264035773961003010,1590208079000,2020-05-22,21:27:59,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,PLEEEEASE,['cypheroftyr'],[],[],1,0,21,[],[],https://twitter.com/matthewmercer/status/1264050419602317317,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '14787758', 'username': 'cypheroftyr'}]",,,,
1264043889326878720,1264035773961003010,1590206522000,2020-05-22,21:02:02,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,Home-made Old Fashioned. ;),['cypheroftyr'],[],[],2,0,37,[],[],https://twitter.com/matthewmercer/status/1264043889326878720,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '14787758', 'username': 'cypheroftyr'}]",,,,
1264015587480465408,1264015587480465408,1590199774000,2020-05-22,19:09:34,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"I may not be able to be what everyone wants me to be, but I’ll do everything I can to be the best me I possibly can be.",[],[],[],1224,3159,34607,[],[],https://twitter.com/matthewmercer/status/1264015587480465408,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1264014169377959936,1263981562455973888,1590199436000,2020-05-22,19:03:56,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Aye, two years younger... and about 6 inches taller. It’s bullshit.","['verdianvaungur', 'cameronneeson1']",[],[],4,0,50,[],[],https://twitter.com/matthewmercer/status/1264014169377959936,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '532739123', 'username': 'VerdianVaungur'}, {'user_id': '2970901532', 'username': 'cameronneeson1'}]",,,,
1263987781480484864,1263981562455973888,1590193145000,2020-05-22,17:19:05,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,Andrew! :),['cameronneeson1'],[],[],1,0,14,[],[],https://twitter.com/matthewmercer/status/1263987781480484864,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '2970901532', 'username': 'cameronneeson1'}]",,,,
1263985715789983744,1263983009377607680,1590192653000,2020-05-22,17:10:53,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,You’re on my team.,['maecatt'],[],[],1,1,163,[],[],https://twitter.com/matthewmercer/status/1263985715789983744,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '148636443', 'username': 'MaeCatt'}]",,,,
1263981562455973888,1263981562455973888,1590191662000,2020-05-22,16:54:22,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Thank you all for chilling with us. :)

My brother’s tracks he made for this are up in his Bandcamp, should you be interested! 

 https://pontoon3.bandcamp.com  https://twitter.com/CriticalRole/status/1263877659739582464 …",[],"['https://pontoon3.bandcamp.com', 'https://twitter.com/CriticalRole/status/1263877659739582464']",[],39,71,2107,[],[],https://twitter.com/matthewmercer/status/1263981562455973888,False,https://twitter.com/CriticalRole/status/1263877659739582464,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1263936281567834112,1263936281567834112,1590180866000,2020-05-22,13:54:26,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,Might even include a few tracks made by my brother Andrew specifically for this... https://twitter.com/CriticalRole/status/1263877659739582464 …,[],['https://twitter.com/CriticalRole/status/1263877659739582464'],[],19,84,3204,[],[],https://twitter.com/matthewmercer/status/1263936281567834112,False,https://twitter.com/CriticalRole/status/1263877659739582464,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1263916649448484864,1263909161223372800,1590176186000,2020-05-22,12:36:26,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,NOOOOO,['ojessicanigri'],[],[],14,27,1664,[],[],https://twitter.com/matthewmercer/status/1263916649448484864,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '245396123', 'username': 'OJessicaNigri'}]",,,,
1263916279741550593,1263911473551519744,1590176098000,2020-05-22,12:34:58,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Congrats, Makenzie!!!! Such a phenomenal feat. <3",['makenzielaneda'],[],[],1,0,88,[],[],https://twitter.com/matthewmercer/status/1263916279741550593,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '828766666364325888', 'username': 'MakenzieLaneDA'}]",,,,
1263879097303744512,1263850092722708480,1590167233000,2020-05-22,10:07:13,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,Whaaaaat?!? That’s incredible!!,"['nobledwarf', 'gilthevlogsmith', 'criticalrole']",[],[],1,3,187,[],[],https://twitter.com/matthewmercer/status/1263879097303744512,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '860886869009022976', 'username': 'NobleDwarf'}, {'user_id': '754201040', 'username': 'GilTheVlogsmith'}, {'user_id': '3159148494', 'username': 'CriticalRole'}]",,,,
1263674743242190849,1263668183724027904,1590118511000,2020-05-21,20:35:11,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,<3 <3 <3,"['bootiemashup', 'adrianabootie', 'criticalrole', 'todrick', 'madonna']",[],[],0,3,107,[],[],https://twitter.com/matthewmercer/status/1263674743242190849,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '18666930', 'username': 'bootiemashup'}, {'user_id': '12002632', 'username': 'adrianabootie'}, {'user_id': '3159148494', 'username': 'CriticalRole'}, {'user_id': '26180278', 'username': 'todrick'}, {'user_id': '512700138', 'username': 'Madonna'}]",,,,
1263674366463602688,1263650588778061824,1590118421000,2020-05-21,20:33:41,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,Yay!! Welcome to the sweaty joy! <3,"['meagankenrekt', 'toddkenreck', 'dreamwisp', 'reelhopelavelle', 'lysapenrose', 'theladytiefling', 'scratticus_', 'joshuamsimons', 'oboelauren', 'lilisparx']",[],[],1,0,58,[],[],https://twitter.com/matthewmercer/status/1263674366463602688,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '1562044776', 'username': 'meagankenrekt'}, {'user_id': '14732108', 'username': 'ToddKenreck'}, {'user_id': '126668391', 'username': 'dreamwisp'}, {'user_id': '741404610980499457', 'username': 'reelhopelavelle'}, {'user_id': '782030550718611456', 'username': 'lysapenrose'}, {'user_id': '399723501', 'username': 'theladytiefling'}, {'user_id': '97210207', 'username': 'Scratticus_'}, {'user_id': '131657466', 'username': 'JoshuaMSimons'}, {'user_id': '51118205', 'username': 'OboeLauren'}, {'user_id': '1176535035433893888', 'username': 'LiliSparx'}]",,,,
1263648907218710529,1263634239829848065,1590112351000,2020-05-21,18:52:31,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,<3,['jennifermuro'],[],[],1,1,55,[],[],https://twitter.com/matthewmercer/status/1263648907218710529,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}, {'user_id': '37007382', 'username': 'jennifermuro'}]",,,,
1263634247669002240,1263634239829848065,1590108856000,2020-05-21,17:54:16,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Individually, it’s easy to feel like we make no difference. Together, as a community, we can do anything. 

Anyway, love you all. 

/emotionalrant",[],[],[],376,154,9441,[],[],https://twitter.com/matthewmercer/status/1263634247669002240,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1263634246473625600,1263634239829848065,1590108856000,2020-05-21,17:54:16,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Today, I hurt. I rest, I cry, and I hold it together best I can. 

I try to help rebuild in the ways I can, and work with family to adapt to this new reality. 

In the future, I hope to bring what little light and hope I can. I hope you can too.",[],[],[],42,103,7545,[],[],https://twitter.com/matthewmercer/status/1263634246473625600,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1263634245274091520,1263634239829848065,1590108855000,2020-05-21,17:54:15,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"Commit to charity when possible. Stand by my values. Be loud about the wrong in the world, and fight. Endure tragedy and stand firm. 

Believe me, no one knows my faults and limits more than I. It’s an obsession at times. 

It doesn’t mean I won’t stop trying, though.",[],[],[],11,64,5263,[],[],https://twitter.com/matthewmercer/status/1263634245274091520,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1263634244074500096,1263634239829848065,1590108855000,2020-05-21,17:54:15,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"It’s left me a lot of time to think about what I want to be in the “new world” that is emerging. I want to keep doing all I know how to do, and hope it continues to help others in the same way it helps me. To be whatever small beacon I can be for the few who need a guiding light.",[],[],[],11,53,5277,[],[],https://twitter.com/matthewmercer/status/1263634244074500096,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
1263634242631688192,1263634239829848065,1590108855000,2020-05-21,17:54:15,Pacific Daylight Time,24630350,matthewmercer,Matthew Mercer,,"I’ve had to circle the wagons as of late. Avoid a lot of social media and focus on my own mental health through all of this. I feel guilt often in pulling away when I know some seek reassurance. There is good out here, but often the din is just too loud for many (myself included)",[],[],[],27,64,5953,[],[],https://twitter.com/matthewmercer/status/1263634242631688192,False,,0,,,,,,,"[{'user_id': '24630350', 'username': 'matthewmercer'}]",,,,
